"dataset","id","dono","dono_email","autor","data_hora_criacao","data_hora_atualizacao","documentacao","codigo_sgs","status","data_inicial","data_final","unidade_medida","qtd_links","periodicidade","tipo_serie","url","notas","categoria_principal"
"Taxa média de juros das operações de crédito com recursos livres - Pessoas jurídicas - Compror","20735-taxa-media-de-juros-das-operacoes-de-credito-com-recursos-livres---pessoas-juridicas---compro","Banco Central do Brasil/Departamento Econômico","N/A","Banco Central do Brasil/Departamento Econômico","2017-07-31T23:05:16.274673","2017-12-28T12:18:19.405183","N/A",20735,"active","01-03-2011","","Percentual ao ano",4,"mensal","Série temporal mensal","https://www3.bcb.gov.br/sgspub/consultarvalores/consultarValoresSeries.do?method=consultarGraficoPorId&hdOidSeriesSelecionadas=20735","

 Conceito: Taxa média de juros das novas operações de crédito livre contratadas no período de referência. Taxa ponderada pelo valor das concessões. Não inclui operações referenciadas em taxas regulamentadas, operações vinculadas a recursos do Banco Nacional de Desenvolvimento Econômico e Social (BNDES) ou quaisquer outras lastreadas em recursos compulsórios ou governamentais.

 Fonte: Banco Central do Brasil – Departamento de Estatísticas","operaco, taxa, recurso, credito, juro, livr, media"
"Taxa média de juros das operações de crédito com recursos livres - Pessoas jurídicas - Adiantamento sobre contratos de câmbio (ACC)","20736-taxa-media-de-juros-das-operacoes-de-credito-com-recursos-livres---pessoas-juridicas---adiant","Banco Central do Brasil/Departamento Econômico","N/A","Banco Central do Brasil/Departamento Econômico","2017-07-31T23:05:16.306804","2017-12-28T12:18:19.403854","N/A",20736,"active","01-06-2000","","Percentual ao ano",4,"mensal","Série temporal mensal","https://www3.bcb.gov.br/sgspub/consultarvalores/consultarValoresSeries.do?method=consultarGraficoPorId&hdOidSeriesSelecionadas=20736","

 Conceito: Taxa média de juros das novas operações de crédito livre contratadas no período de referência. Taxa ponderada pelo valor das concessões. Não inclui operações referenciadas em taxas regulamentadas, operações vinculadas a recursos do Banco Nacional de Desenvolvimento Econômico e Social (BNDES) ou quaisquer outras lastreadas em recursos compulsórios ou governamentais.

 Fonte: Banco Central do Brasil – Departamento de Estatísticas","operaco, taxa, recurso, credito, juro, livr, media"
"Taxa média de juros das operações de crédito com recursos livres - Pessoas jurídicas - Financiamento a importações","20737-taxa-media-de-juros-das-operacoes-de-credito-com-recursos-livres---pessoas-juridicas---financ","Banco Central do Brasil/Departamento Econômico","N/A","Banco Central do Brasil/Departamento Econômico","2017-07-31T23:05:16.710136","2017-12-28T12:18:20.400483","N/A",20737,"active","01-03-2011","","Percentual ao ano",4,"mensal","Série temporal mensal","https://www3.bcb.gov.br/sgspub/consultarvalores/consultarValoresSeries.do?method=consultarGraficoPorId&hdOidSeriesSelecionadas=20737","

 Conceito: Taxa média de juros das novas operações de crédito livre contratadas no período de referência. Taxa ponderada pelo valor das concessões. Não inclui operações referenciadas em taxas regulamentadas, operações vinculadas a recursos do Banco Nacional de Desenvolvimento Econômico e Social (BNDES) ou quaisquer outras lastreadas em recursos compulsórios ou governamentais.

 Fonte: Banco Central do Brasil – Departamento de Estatísticas","operaco, taxa, recurso, credito, juro, livr, media"
"Taxa média de juros das operações de crédito com recursos livres - Pessoas jurídicas - Financiamento a exportações","20738-taxa-media-de-juros-das-operacoes-de-credito-com-recursos-livres---pessoas-juridicas---financ","Banco Central do Brasil/Departamento Econômico","N/A","Banco Central do Brasil/Departamento Econômico","2017-07-31T23:05:16.878951","2017-12-28T12:18:20.367497","N/A",20738,"active","01-03-2011","","Percentual ao ano",4,"mensal","Série temporal mensal","https://www3.bcb.gov.br/sgspub/consultarvalores/consultarValoresSeries.do?method=consultarGraficoPorId&hdOidSeriesSelecionadas=20738","

 Conceito: Taxa média de juros das novas operações de crédito livre contratadas no período de referência. Taxa ponderada pelo valor das concessões. Não inclui operações referenciadas em taxas regulamentadas, operações vinculadas a recursos do Banco Nacional de Desenvolvimento Econômico e Social (BNDES) ou quaisquer outras lastreadas em recursos compulsórios ou governamentais.

 Fonte: Banco Central do Brasil – Departamento de Estatísticas","operaco, taxa, recurso, credito, juro, livr, media"
"Taxa média de juros das operações de crédito com recursos livres - Pessoas jurídicas - Repasse externo","20739-taxa-media-de-juros-das-operacoes-de-credito-com-recursos-livres---pessoas-juridicas---repass","Banco Central do Brasil/Departamento Econômico","N/A","Banco Central do Brasil/Departamento Econômico","2017-07-31T23:05:17.056213","2017-12-28T12:18:20.392868","N/A",20739,"active","01-06-2000","","Percentual ao ano",4,"mensal","Série temporal mensal","https://www3.bcb.gov.br/sgspub/consultarvalores/consultarValoresSeries.do?method=consultarGraficoPorId&hdOidSeriesSelecionadas=20739","

 Conceito: Taxa média de juros das novas operações de crédito livre contratadas no período de referência. Taxa ponderada pelo valor das concessões. Não inclui operações referenciadas em taxas regulamentadas, operações vinculadas a recursos do Banco Nacional de Desenvolvimento Econômico e Social (BNDES) ou quaisquer outras lastreadas em recursos compulsórios ou governamentais.

 Fonte: Banco Central do Brasil – Departamento de Estatísticas","operaco, taxa, recurso, credito, juro, livr, media"
"Taxa média de juros das operações de crédito com recursos livres - Pessoas físicas - Total","20740-taxa-media-de-juros-das-operacoes-de-credito-com-recursos-livres---pessoas-fisicas---total","Banco Central do Brasil/Departamento Econômico","N/A","Banco Central do Brasil/Departamento Econômico","2017-07-31T23:03:30.336214","2017-12-28T12:18:20.471957","N/A",20740,"active","01-03-2011","","Percentual ao ano",4,"mensal","Série temporal mensal","https://www3.bcb.gov.br/sgspub/consultarvalores/consultarValoresSeries.do?method=consultarGraficoPorId&hdOidSeriesSelecionadas=20740","

 Conceito: Taxa média de juros das novas operações de crédito livre contratadas no período de referência. Taxa ponderada pelo valor das concessões. Não inclui operações referenciadas em taxas regulamentadas, operações vinculadas a recursos do Banco Nacional de Desenvolvimento Econômico e Social (BNDES) ou quaisquer outras lastreadas em recursos compulsórios ou governamentais.

 Fonte: Banco Central do Brasil – Departamento de Estatísticas","operaco, taxa, recurso, credito, juro, livr, media"
"Taxa média de juros das operações de crédito com recursos livres - Pessoas físicas - Cheque especial","20741-taxa-media-de-juros-das-operacoes-de-credito-com-recursos-livres---pessoas-fisicas---cheque-e","Banco Central do Brasil/Departamento Econômico","N/A","Banco Central do Brasil/Departamento Econômico","2017-07-31T23:05:17.337751","2017-12-28T12:18:20.514246","N/A",20741,"active","01-07-1994","","Percentual ao ano",4,"mensal","Série temporal mensal","https://www3.bcb.gov.br/sgspub/consultarvalores/consultarValoresSeries.do?method=consultarGraficoPorId&hdOidSeriesSelecionadas=20741","

 Conceito: Taxa média de juros das novas operações de crédito livre contratadas no período de referência. Taxa ponderada pelo valor das concessões. Não inclui operações referenciadas em taxas regulamentadas, operações vinculadas a recursos do Banco Nacional de Desenvolvimento Econômico e Social (BNDES) ou quaisquer outras lastreadas em recursos compulsórios ou governamentais.

 Fonte: Banco Central do Brasil – Departamento de Estatísticas","operaco, taxa, recurso, credito, juro, livr, media"
"Taxa média de juros das operações de crédito com recursos livres - Pessoas físicas - Crédito pessoal não consignado","20742-taxa-media-de-juros-das-operacoes-de-credito-com-recursos-livres---pessoas-fisicas---credito-","Banco Central do Brasil/Departamento Econômico","N/A","Banco Central do Brasil/Departamento Econômico","2017-07-31T23:05:17.492782","2017-12-28T12:18:20.437203","N/A",20742,"active","01-03-2011","","Percentual ao ano",4,"mensal","Série temporal mensal","https://www3.bcb.gov.br/sgspub/consultarvalores/consultarValoresSeries.do?method=consultarGraficoPorId&hdOidSeriesSelecionadas=20742","

 Conceito: Taxa média de juros das novas operações de crédito livre contratadas no período de referência. Taxa ponderada pelo valor das concessões. Não inclui operações referenciadas em taxas regulamentadas, operações vinculadas a recursos do Banco Nacional de Desenvolvimento Econômico e Social (BNDES) ou quaisquer outras lastreadas em recursos compulsórios ou governamentais.

 Fonte: Banco Central do Brasil – Departamento de Estatísticas","operaco, taxa, credito, recurso, juro, livr, media"
"Taxa média de juros das operações de crédito com recursos livres - Pessoas físicas - Crédito pessoal não consignado vinculado à composição de dívidas","20743-taxa-media-de-juros-das-operacoes-de-credito-com-recursos-livres---pessoas-fisicas---credito-","Banco Central do Brasil/Departamento Econômico","N/A","Banco Central do Brasil/Departamento Econômico","2017-07-31T23:05:17.627485","2017-12-28T12:18:20.510915","N/A",20743,"active","01-03-2011","","Percentual ao ano",4,"mensal","Série temporal mensal","https://www3.bcb.gov.br/sgspub/consultarvalores/consultarValoresSeries.do?method=consultarGraficoPorId&hdOidSeriesSelecionadas=20743","

 Conceito: Taxa média de juros das novas operações de crédito livre contratadas no período de referência. Taxa ponderada pelo valor das concessões. Não inclui operações referenciadas em taxas regulamentadas, operações vinculadas a recursos do Banco Nacional de Desenvolvimento Econômico e Social (BNDES) ou quaisquer outras lastreadas em recursos compulsórios ou governamentais.

 Fonte: Banco Central do Brasil – Departamento de Estatísticas","operaco, taxa, credito, recurso, juro, livr, media"
"Taxa média de juros das operações de crédito com recursos livres - Pessoas físicas - Crédito pessoal consignado para trabalhadores do setor privado","20744-taxa-media-de-juros-das-operacoes-de-credito-com-recursos-livres---pessoas-fisicas---credito-","Banco Central do Brasil/Departamento Econômico","N/A","Banco Central do Brasil/Departamento Econômico","2017-07-31T23:05:18.013284","2017-12-28T12:18:20.477095","N/A",20744,"active","01-03-2011","","Percentual ao ano",4,"mensal","Série temporal mensal","https://www3.bcb.gov.br/sgspub/consultarvalores/consultarValoresSeries.do?method=consultarGraficoPorId&hdOidSeriesSelecionadas=20744","

 Conceito: Taxa média de juros das novas operações de crédito livre contratadas no período de referência. Taxa ponderada pelo valor das concessões. Não inclui operações referenciadas em taxas regulamentadas, operações vinculadas a recursos do Banco Nacional de Desenvolvimento Econômico e Social (BNDES) ou quaisquer outras lastreadas em recursos compulsórios ou governamentais.

 Fonte: Banco Central do Brasil – Departamento de Estatísticas","operaco, taxa, credito, recurso, juro, livr, media"
"Taxa média de juros das operações de crédito com recursos livres - Pessoas físicas - Crédito pessoal consignado para trabalhadores do setor público","20745-taxa-media-de-juros-das-operacoes-de-credito-com-recursos-livres---pessoas-fisicas---credito-","Banco Central do Brasil/Departamento Econômico","N/A","Banco Central do Brasil/Departamento Econômico","2017-07-31T23:05:18.044115","2017-12-28T12:18:20.574857","N/A",20745,"active","01-03-2011","","Percentual ao ano",4,"mensal","Série temporal mensal","https://www3.bcb.gov.br/sgspub/consultarvalores/consultarValoresSeries.do?method=consultarGraficoPorId&hdOidSeriesSelecionadas=20745","

 Conceito: Taxa média de juros das novas operações de crédito livre contratadas no período de referência. Taxa ponderada pelo valor das concessões. Não inclui operações referenciadas em taxas regulamentadas, operações vinculadas a recursos do Banco Nacional de Desenvolvimento Econômico e Social (BNDES) ou quaisquer outras lastreadas em recursos compulsórios ou governamentais.

 Fonte: Banco Central do Brasil – Departamento de Estatísticas","operaco, taxa, credito, recurso, juro, livr, media"
"Taxa média de juros das operações de crédito com recursos livres - Pessoas físicas - Crédito pessoal consignado para aposentados e pensionistas do INSS","20746-taxa-media-de-juros-das-operacoes-de-credito-com-recursos-livres---pessoas-fisicas---credito-","Banco Central do Brasil/Departamento Econômico","N/A","Banco Central do Brasil/Departamento Econômico","2017-07-31T23:05:17.982035","2017-12-28T12:18:20.473083","N/A",20746,"active","01-03-2011","","Percentual ao ano",4,"mensal","Série temporal mensal","https://www3.bcb.gov.br/sgspub/consultarvalores/consultarValoresSeries.do?method=consultarGraficoPorId&hdOidSeriesSelecionadas=20746","

 Conceito: Taxa média de juros das novas operações de crédito livre contratadas no período de referência. Taxa ponderada pelo valor das concessões. Não inclui operações referenciadas em taxas regulamentadas, operações vinculadas a recursos do Banco Nacional de Desenvolvimento Econômico e Social (BNDES) ou quaisquer outras lastreadas em recursos compulsórios ou governamentais.

 Fonte: Banco Central do Brasil – Departamento de Estatísticas","operaco, taxa, credito, recurso, juro, livr, media"
